Host_Submission,Tpu_Comms,Tpu_Return,Inference,Total
0.0032320000000001237,0.003031000000000006,0.0011260000000001824,0.003031000000000006,0.007389000000000312
0.0026359999999998607,0.003206000000000042,0.0010779999999996903,0.003206000000000042,0.006919999999999593
0.003059000000000145,0.0030719999999999636,0.0021560000000000468,0.0030719999999999636,0.008287000000000155
0.007978999999999958,0.002434999999999965,0.0011479999999999269,0.002434999999999965,0.01156199999999985
0.002891000000000421,0.003110999999999642,0.0010850000000002247,0.003110999999999642,0.0070870000000002875
