Host_Submission,Tpu_Comms,Tpu_Return,Inference,Total
0.00010299999999974219,0.0024359999999998827,0.0010780000000001344,0.0024359999999998827,0.0036169999999997593
4.399999999993298e-05,0.002458999999999989,0.0011330000000002727,0.002458999999999989,0.0036360000000001946
0.00014300000000000423,0.002431000000000072,0.0013980000000000103,0.002431000000000072,0.003972000000000087
9.000000000014552e-05,0.0024729999999999475,0.0011129999999999196,0.0024729999999999475,0.0036760000000000126
8.199999999991547e-05,0.002429999999999932,0.0010829999999999451,0.002429999999999932,0.003594999999999793
