0,8.378003258258104e-06
1,1.4910183381289244e-06
2,1.2719829101115465e-06
3,1.1439842637628317e-06
4,1.1840020306408405e-06
5,1.1580123100429773e-06
6,1.13598071038723e-06
7,1.1399970389902592e-06
8,1.1719821486622095e-06
9,1.168984454125166e-06
10,1.167994923889637e-06
11,1.1360098142176867e-06
12,1.1860101949423552e-06
13,1.200009137392044e-06
14,1.1730007827281952e-06
15,1.1599913705140352e-06
16,1.1750089470297098e-06
17,1.1589727364480495e-06
18,1.153995981439948e-06
19,1.1799857020378113e-06
20,1.1399970389902592e-06
21,1.1719821486622095e-06
22,1.1629890650510788e-06
23,1.1379888746887445e-06
24,1.1619995348155499e-06
25,1.1250085663050413e-06
26,1.1590018402785063e-06
27,1.1350202839821577e-06
28,1.1730007827281952e-06
29,1.166015863418579e-06
30,1.1739903129637241e-06
31,1.1299853213131428e-06
32,1.1580123100429773e-06
33,1.1319934856146574e-06
34,1.1759984772652388e-06
35,1.1560041457414627e-06
36,1.1599913705140352e-06
37,1.1770171113312244e-06
38,1.1459924280643463e-06
39,1.1630181688815355e-06
40,1.1750089470297098e-06
41,1.153995981439948e-06
42,1.167005393654108e-06
43,1.1750089470297098e-06
44,1.1550146155059338e-06
45,1.161010004580021e-06
46,1.1619995348155499e-06
47,1.1700030881911516e-06
48,1.134991180151701e-06
49,1.1410156730562449e-06
50,1.1770171113312244e-06
51,1.1649972293525934e-06
52,1.181993866339326e-06
53,1.153995981439948e-06
54,1.1629890650510788e-06
55,1.1509982869029045e-06
56,1.167994923889637e-06
57,1.1239899322390556e-06
58,1.1420052032917738e-06
59,1.1649972293525934e-06
60,1.1609809007495642e-06
61,1.1569936759769917e-06
62,1.167005393654108e-06
63,1.2129894457757473e-06
64,1.148000592365861e-06
65,1.153995981439948e-06
66,1.1569936759769917e-06
67,1.1380179785192013e-06
68,1.167005393654108e-06
69,1.1560041457414627e-06
70,1.1619995348155499e-06
71,1.1799857020378113e-06
72,1.2129894457757473e-06
73,1.1390075087547302e-06
74,1.1640076991170645e-06
75,1.1649972293525934e-06
76,1.148000592365861e-06
77,1.2080126907676458e-06
78,1.1700030881911516e-06
79,1.186999725177884e-06
80,1.1550146155059338e-06
81,1.1560041457414627e-06
82,1.167005393654108e-06
83,1.1909869499504566e-06
84,1.1929951142519712e-06
85,1.161010004580021e-06
86,1.1680240277200937e-06
87,1.1399970389902592e-06
88,1.1640076991170645e-06
89,1.167005393654108e-06
90,1.1450028978288174e-06
91,1.1840020306408405e-06
92,1.1500087566673756e-06
93,1.147011062130332e-06
94,1.1469819582998753e-06
95,1.1740194167941809e-06
96,1.166015863418579e-06
97,1.1560041457414627e-06
98,1.1859810911118984e-06
99,1.1509982869029045e-06
100,1.1459924280643463e-06
101,1.1469819582998753e-06
102,1.1730007827281952e-06
103,1.1970114428550005e-06
104,1.1380179785192013e-06
105,1.1389784049242735e-06
106,1.1789961718022823e-06
107,1.1590018402785063e-06
108,1.1619995348155499e-06
109,1.1569936759769917e-06
110,1.1509982869029045e-06
111,1.1310039553791285e-06
112,1.1830125004053116e-06
113,1.2049858924001455e-06
114,1.1599913705140352e-06
115,1.166015863418579e-06
116,1.180014805868268e-06
117,1.1630181688815355e-06
118,1.1780066415667534e-06
119,1.1399970389902592e-06
120,1.1279771570116282e-06
121,1.1170050129294395e-06
122,1.1820229701697826e-06
123,1.1649972293525934e-06
124,1.1629890650510788e-06
125,1.1580123100429773e-06
126,1.1399970389902592e-06
127,1.2069940567016602e-06
128,1.1619995348155499e-06
129,1.153995981439948e-06
130,1.1200027074664831e-06
131,1.1710217222571373e-06
132,1.167005393654108e-06
133,1.153995981439948e-06
134,1.1390075087547302e-06
135,1.1560041457414627e-06
136,1.1709926184266806e-06
137,1.1609809007495642e-06
138,1.1560041457414627e-06
139,1.13598071038723e-06
140,1.1310039553791285e-06
141,1.1420052032917738e-06
142,1.1200027074664831e-06
143,1.1609809007495642e-06
144,1.1720112524926662e-06
145,1.1390075087547302e-06
146,1.1739903129637241e-06
147,1.1500087566673756e-06
148,1.1509982869029045e-06
149,1.1420052032917738e-06
150,1.1429947335273027e-06
151,1.153995981439948e-06
152,1.1579832062125206e-06
153,1.1570227798074484e-06
154,1.1399970389902592e-06
155,1.2069940567016602e-06
156,1.154985511675477e-06
157,1.1300144251435995e-06
158,1.134991180151701e-06
159,1.1360098142176867e-06
160,1.1440133675932884e-06
161,1.1350202839821577e-06
162,1.1560041457414627e-06
163,1.1399970389902592e-06
164,1.1920055840164423e-06
165,1.1439842637628317e-06
166,1.161010004580021e-06
167,1.1730007827281952e-06
168,1.1310039553791285e-06
169,1.1369993444532156e-06
170,1.1649972293525934e-06
171,1.1369993444532156e-06
172,1.1619995348155499e-06
173,1.1180236469954252e-06
174,1.1280062608420849e-06
175,1.1319934856146574e-06
176,1.1509982869029045e-06
177,1.13598071038723e-06
178,1.1329830158501863e-06
179,1.1520169209688902e-06
180,1.1710217222571373e-06
181,1.1420052032917738e-06
182,1.1569936759769917e-06
183,1.1369993444532156e-06
184,1.1939846444875002e-06
185,1.1410156730562449e-06
186,1.160020474344492e-06
187,1.1639785952866077e-06
188,1.1609809007495642e-06
189,1.1700030881911516e-06
190,1.1510273907333612e-06
191,1.1759984772652388e-06
192,1.1760275810956955e-06
193,1.1569936759769917e-06
194,1.1450028978288174e-06
