relu,Desktop(CPU + GPU),float,11,0.0023838151666927265,158.10841010033212
relu,Desktop(CPU + GPU),float,12,0.002401043868185293,152.0016455907835
relu,Desktop(CPU + GPU),int32,5,0.0018279691773787077,130.1934789082082
relu,Desktop(CPU + GPU),int32,6,0.001605602753871116,151.0823135939987
relu,Desktop(CPU + GPU),int32,7,0.001451946559835493,141.75577314553496
relu,Desktop(CPU + GPU),int32,8,0.0020966753217154244,111.724341648426
relu,Desktop(CPU + GPU),int32,9,0.0015118745570639486,150.2292223579603
relu,Desktop(CPU + GPU),int32,11,0.0014189805979342163,142.42790061564557
relu,Desktop(CPU + GPU),int32,12,0.001465957598924983,134.79600026543247
relu6,Desktop(CPU + GPU),float,1,0.002478664401705561,136.90218724438702
relu6,Desktop(CPU + GPU),float,2,0.0021817953691491976,119.15674990259485
relu6,Desktop(CPU + GPU),float,3,0.002401232230231254,134.3068411201046
relu6,Desktop(CPU + GPU),float,4,0.0023726415514999655,140.21053376946125
relu6,Desktop(CPU + GPU),float,5,0.0022259578575987223,153.52467008621122
relu6,Desktop(CPU + GPU),float,6,0.002426206055134217,136.54105368966293
relu6,Desktop(CPU + GPU),float,7,0.0022904267019039685,148.1609182526917
relu6,Desktop(CPU + GPU),float,8,0.0023751017244012483,142.6546591138191
relu6,Desktop(CPU + GPU),float,9,0.002299482665025998,145.11994052990306
relu6,Desktop(CPU + GPU),float,10,0.0022965005751468537,151.63225618511706
relu6,Desktop(CPU + GPU),float,11,0.002328550224211745,153.90864721561647
relu6,Desktop(CPU + GPU),float,12,0.002430648237231381,142.81765551420912
relu6,Desktop(CPU + GPU),int32,2,0.0031722122141359943,149.84031324228692
relu6,Desktop(CPU + GPU),int32,3,0.00243020578861904,167.96824465389216
relu6,Desktop(CPU + GPU),int32,4,0.0021879396060266467,121.7571935324421
relu6,Desktop(CPU + GPU),int32,5,0.0020791071266100802,121.74834610447526
relu6,Desktop(CPU + GPU),int32,6,0.0016885826673940425,135.0870082440551
relu6,Desktop(CPU + GPU),int32,7,0.0022593201058929467,78.89672827822575
relu6,Desktop(CPU + GPU),int32,8,0.0014066597948475263,147.74921794883792
relu6,Desktop(CPU + GPU),int32,9,0.0014811829407038472,132.66817380932744
relu6,Desktop(CPU + GPU),int32,10,0.0013556183664513457,149.18719711718123
relu6,Desktop(CPU + GPU),int32,11,0.0014812725178027573,130.75032933365299
relu6,Desktop(CPU + GPU),int32,12,0.0014980013042957818,138.03878998075572
relu6,Desktop(CPU + GPU),uint8,3,0.00495146825292736,240.01266529472423
relu6,Desktop(CPU + GPU),uint8,12,0.0019233255666182016,275.82542813706385
sub,Desktop(CPU + GPU),float,2,0.002119236235624607,153.2211805847298
sub,Desktop(CPU + GPU),float,3,0.002403544644362654,161.30344788777847
sub,Desktop(CPU + GPU),float,4,0.0023815498098229693,166.42734880792733
sub,Desktop(CPU + GPU),float,5,0.0024673820878110377,162.84482758797213
sub,Desktop(CPU + GPU),float,6,0.002420418320333201,165.695372188607
sub,Desktop(CPU + GPU),float,7,0.0023579435056953137,171.14773247044087
sub,Desktop(CPU + GPU),float,8,0.002265187068542285,180.34022705781788
sub,Desktop(CPU + GPU),float,9,0.0024628413025287177,171.81474300973935
sub,Desktop(CPU + GPU),float,10,0.0023344853425943946,169.97066384730712
sub,Desktop(CPU + GPU),float,11,0.0024102508808495626,169.0234498121545
sub,Desktop(CPU + GPU),float,12,0.0023479535851612223,186.2575094166181
sub,Desktop(CPU + GPU),int32,1,0.0014895180643940131,-6.6640494425913275
sub,Desktop(CPU + GPU),int32,2,0.001112442296169458,86.76256954121209
sub,Desktop(CPU + GPU),int32,3,0.0010147183652087222,90.90533205468572
sub,Desktop(CPU + GPU),int32,4,0.0010434806626895554,87.68288540179361
sub,Desktop(CPU + GPU),int32,7,0.0008944419927489067,86.2040727121065
sub,Desktop(CPU + GPU),int32,8,0.0009632164189710527,83.05946999271366
sub,Desktop(CPU + GPU),int32,9,0.0009870324068195213,87.33669126144557
tanh,Desktop(CPU + GPU),float,1,0.0026494859242998103,114.60835824778512
tanh,Desktop(CPU + GPU),float,2,0.0026187443786638287,100.88253439813641
tanh,Desktop(CPU + GPU),float,3,0.0025119234337229734,139.62760586732534
tanh,Desktop(CPU + GPU),float,4,0.002215468135135179,160.32811080693594
tanh,Desktop(CPU + GPU),float,5,0.002450617321756788,157.26842743833595
tanh,Desktop(CPU + GPU),float,6,0.002372371148886998,166.4217589178032
tanh,Desktop(CPU + GPU),float,7,0.0024027541530859953,139.18420973304575
tanh,Desktop(CPU + GPU),float,8,0.0024326643493182143,157.86107114829363
tanh,Desktop(CPU + GPU),float,9,0.0022963347470077444,167.23676079331585
tanh,Desktop(CPU + GPU),float,10,0.0024381048672527106,152.67316512243272
tanh,Desktop(CPU + GPU),float,11,0.0024366670811423255,165.19001225693063
tanh,Desktop(CPU + GPU),float,12,0.0025396331188719417,154.06949800364805
add,NCS2,float,1,0.005311680965741528,53.597630940816714
add,NCS2,float,2,0.004960649651408411,52.27000354091921
add,NCS2,float,3,0.005047864855475925,43.02425381434722
add,NCS2,float,4,0.004598064044496475,50.22991996521657
add,NCS2,float,5,0.005196791319631022,46.46623478852321
add,NCS2,float,6,0.005188085657825137,36.5573105204274
add,NCS2,float,7,0.00484721923287307,47.6233414428539
add,NCS2,float,8,0.004698760242804134,48.34313657058785
add,NCS2,float,9,0.005047637627761614,43.02663099495345
add,NCS2,float,10,0.005034145982222404,53.16777609339199
add,NCS2,float,11,0.004490926177182719,51.350760620432546
add,NCS2,float,12,0.004436761954253354,57.750741999323715
conv2d,NCS2,float,1,0.0766453761345871,104.77550803657705
conv2d,NCS2,float,2,0.038364258958629494,85.97834396557865
conv2d,NCS2,float,3,0.025553900881085223,97.8569963462735
conv2d,NCS2,float,4,0.019274612559908477,74.33687015919509
conv2d,NCS2,float,5,0.01542088475299308,82.7350029154652
conv2d,NCS2,float,6,0.012857660106340943,84.83704810617401
conv2d,NCS2,float,7,0.011020086879329665,92.51040827444457
conv2d,NCS2,float,8,0.009682326460624995,96.5820097277006
conv2d,NCS2,float,9,0.008589887530958795,97.5026446618238
conv2d,NCS2,float,10,0.007784215090948621,93.63761416931398
conv2d,NCS2,float,11,0.007125009954654815,98.02442070543202
maximum,NCS2,float,1,0.009328117011118787,50.10517780946293
maximum,NCS2,float,2,0.005222049525432926,57.03178487084342
maximum,NCS2,float,3,0.004810769248043023,57.756643875910896
maximum,NCS2,float,4,0.004789441941070005,56.19270370665238
maximum,NCS2,float,5,0.0047506970821363185,56.29742898202484
maximum,NCS2,float,6,0.004751450638889784,51.64952414896726
maximum,NCS2,float,7,0.004772092534055861,50.097993267171645
maximum,NCS2,float,8,0.004781021920121975,49.345360158307194
maximum,NCS2,float,9,0.004762467504737522,52.737165146691765
maximum,NCS2,float,10,0.004751870589588064,55.06709688040505
maximum,NCS2,float,11,0.004761609480263805,55.90557609937257
maximum,NCS2,float,12,0.00474526793315333,59.863045458537684
maximum,NCS2,half,1,0.009336888439866131,43.88354726441753
maximum,NCS2,half,2,0.00522524225955031,57.90512566522467
maximum,NCS2,half,3,0.004794614220218817,67.4275051654067
maximum,NCS2,half,4,0.0048098961554032,50.928012084223155
maximum,NCS2,half,5,0.0047480181811333354,54.57323553763688
maximum,NCS2,half,6,0.004765336360793793,48.67407468654473
maximum,NCS2,half,7,0.004760357983678079,56.651215537131904
maximum,NCS2,half,8,0.00477010333774498,49.73842749348152
maximum,NCS2,half,9,0.004761406468560825,50.94542214434195
maximum,NCS2,half,10,0.004752966540933934,52.101985819183355
maximum,NCS2,half,11,0.004768108371075723,51.62999318817642
maximum,NCS2,half,12,0.004749406012857104,53.80083567367756
maximum,NCS2,int32,1,0.009348018360259546,46.699000251675216
maximum,NCS2,int32,2,0.005226566131178151,58.645278440266985
maximum,NCS2,int32,3,0.004836658274697259,49.675223391327044
maximum,NCS2,int32,4,0.004792650436462957,54.81295152368373
maximum,NCS2,int32,5,0.004744338559206307,59.29546018872078
maximum,NCS2,int32,6,0.004757563182277269,53.19977084624981
maximum,NCS2,int32,7,0.004758567780052679,57.502592040910216
maximum,NCS2,int32,8,0.004781593024835273,48.48326543848426
maximum,NCS2,int32,9,0.004757965051584218,55.620893392965165
maximum,NCS2,int32,10,0.004751494734655895,54.890867999435535
maximum,NCS2,int32,11,0.004758913659971407,55.43470386427621
maximum,NCS2,int32,12,0.004748359376746483,56.00626641460014
relu,NCS2,float,1,0.009954875810176646,49.58683984927365
relu,NCS2,float,2,0.005013906861931568,65.38540349252327
relu,NCS2,float,3,0.003410325851175955,82.38147248231435
relu,NCS2,float,4,0.0030399207493155833,78.41680799330855
relu,NCS2,float,5,0.0029661343473264775,74.73271505696212
relu,NCS2,float,6,0.002999569943859069,63.503410963955695
relu,NCS2,float,7,0.0030053251629143427,59.37379284263988
relu,NCS2,float,8,0.0029914585387189364,64.76215904625887
relu,NCS2,float,9,0.0029944099836728437,58.18285853385773
relu,NCS2,float,10,0.0029730424269443162,56.21015148237839
relu,NCS2,float,11,0.0029672512119866177,62.59683384146487
relu,NCS2,float,12,0.002989665111525928,57.28083426184459
relu,NCS2,half,1,0.009955544175103359,52.087225665932856
relu,NCS2,half,2,0.005029954648115953,63.666656442320274
relu,NCS2,half,3,0.003451133151039311,73.34589089446591
relu,NCS2,half,4,0.003061452414631448,65.45255319708936
relu,NCS2,half,5,0.0029943188567338463,67.63160029008736
relu,NCS2,half,6,0.0030024091389641017,61.64905059132628
relu,NCS2,half,7,0.0030150522492259735,58.649686584948064
relu,NCS2,half,8,0.0030032680442850946,61.51680040226427
relu,NCS2,half,9,0.0029777180253163227,64.13509483458066
relu,NCS2,half,10,0.0029654326370150974,62.605694565650715
relu,NCS2,half,11,0.002977464276309431,64.78084576714652
relu,NCS2,half,12,0.0029937333163845624,55.92430110310015
relu,NCS2,int32,1,0.009937971315426624,53.82726469418509
relu,NCS2,int32,2,0.004995063541307325,84.38900902923326
relu,NCS2,int32,3,0.003394031949452314,71.23235090794202
relu,NCS2,int32,4,0.003011196848671238,77.70745046342381
relu,NCS2,int32,5,0.002955975167527658,70.71615534084842
relu,NCS2,int32,6,0.0029885614602972997,57.061084053160066
relu,NCS2,int32,7,0.0030038389971292494,53.33412912996724
relu,NCS2,int32,8,0.0029993013539265645,60.51643530082429
relu,NCS2,int32,9,0.003005536708525852,48.89178201954809
relu,NCS2,int32,10,0.0029651187564068236,65.3398836596359
relu,NCS2,int32,11,0.002968107720355278,55.21536078922131
relu,NCS2,int32,12,0.0029896199412325552,52.61261609720663
relu6,NCS2,float,1,0.009962725991535026,49.29603013576904
relu6,NCS2,float,2,0.0050240342533203015,62.397628722356075
relu6,NCS2,float,3,0.003425435182806769,76.66585831259488
relu6,NCS2,float,4,0.0030374810842949563,73.56232444626694
relu6,NCS2,float,5,0.002976433363038367,69.29458876946845
relu6,NCS2,float,6,0.002988202578751911,68.48456201224612
relu6,NCS2,float,7,0.002996759064446782,62.55512128522777
relu6,NCS2,float,8,0.002990674240104685,63.49943241189389
relu6,NCS2,float,9,0.002995764418808045,56.00034733464626
relu6,NCS2,float,10,0.0029683706001910714,61.12712362241011
relu6,NCS2,float,11,0.0029692513125932907,62.454259691456805
relu6,NCS2,float,12,0.0029902288213124696,57.08685775196656
relu6,NCS2,half,1,0.00996058995149624,49.465287402672956
relu6,NCS2,half,2,0.00502011687424361,69.16652047728448
relu6,NCS2,half,3,0.003410738703268912,85.55043911207069
relu6,NCS2,half,4,0.0030408749754539444,69.64618259304702
relu6,NCS2,half,5,0.0029896542231671367,65.1996386516092
relu6,NCS2,half,6,0.0029949982784494957,60.15072286223788
relu6,NCS2,half,7,0.0030163776752832883,56.95443860171484
relu6,NCS2,half,8,0.0030018039327708774,61.31492926349645
relu6,NCS2,half,9,0.002999536417892897,56.75999037195061
relu6,NCS2,half,10,0.0029609686663482184,66.82995306156512
relu6,NCS2,half,11,0.0029730131921623937,60.46588993026353
relu6,NCS2,half,12,0.0029845703000366186,58.697495225843234
relu6,NCS2,int32,1,0.009942744567191464,50.68324128457211
relu6,NCS2,int32,2,0.005017495537096919,61.462734438266196
relu6,NCS2,int32,3,0.003415833319068863,77.25445584779969
relu6,NCS2,int32,4,0.0030210871278313345,80.9306422623646
relu6,NCS2,int32,5,0.00299640254400646,67.0835795407782
relu6,NCS2,int32,6,0.00299887543490129,62.46755933600848
relu6,NCS2,int32,7,0.0029934913079273833,63.35042589694944
relu6,NCS2,int32,8,0.0029908413414853,63.78495607914933
relu6,NCS2,int32,9,0.003016750321064743,53.22072094408927
relu6,NCS2,int32,10,0.0029731196031694,59.32247110403077
relu6,NCS2,int32,11,0.0029721165562349716,58.434314611328155
relu6,NCS2,int32,12,0.0029846790328175274,59.53226787300743
relu6,NCS2,uint8,3,0.003417087711377199,79.30427575289946
relu6,NCS2,uint8,12,0.0029766395219489174,63.254124690218376
sub,NCS2,float,1,0.005753959957327752,54.26789562721396
sub,NCS2,float,2,0.004824787495232963,49.80529272601985
sub,NCS2,float,3,0.004735502795716551,55.498423487071506
sub,NCS2,float,4,0.004767216383156426,47.21241869204206
sub,NCS2,float,5,0.004760176818765394,52.815562757284475
sub,NCS2,float,6,0.004761369560403517,50.62773010468677
sub,NCS2,float,7,0.004759592057343124,51.82377703809621
sub,NCS2,float,8,0.0047675341826055595,51.93354749941963
sub,NCS2,float,9,0.004758455670861079,50.944553822279694
sub,NCS2,float,10,0.0047528525630565754,51.25457854554264
sub,NCS2,float,11,0.004766748871311698,53.97448553048221
sub,NCS2,float,12,0.004746221438430468,57.89859261569478
sub,NCS2,half,1,0.005756652393956197,49.75474955487876
sub,NCS2,half,2,0.004888939079310752,51.884828224954205
sub,NCS2,half,3,0.004796741167351655,43.883404856483246
sub,NCS2,half,4,0.004799123163938942,40.20860776167044
sub,NCS2,half,5,0.004790057586849565,51.359892483238134
sub,NCS2,half,6,0.004850893079326805,61.66078435369869
sub,NCS2,half,7,0.004730055456498784,58.49015425029224
sub,NCS2,half,8,0.004762713770233851,48.36701609375553
sub,NCS2,half,9,0.004792151380479352,44.974536928027504
sub,NCS2,half,10,0.00487130037410807,46.49576940025531
sub,NCS2,half,11,0.004767166853141144,53.904073925853055
sub,NCS2,half,12,0.004782218515346178,57.114981075326234
sub,NCS2,int32,1,0.0057369196628987455,59.96144665743443
sub,NCS2,int32,2,0.004829144873557567,44.61136789573625
sub,NCS2,int32,3,0.004723519544965527,55.69192482962471
sub,NCS2,int32,4,0.004746142407808502,52.11859658984321
sub,NCS2,int32,5,0.004721388853947461,60.788034566367784
sub,NCS2,int32,6,0.004751293875689733,47.01836005110111
sub,NCS2,int32,7,0.004753203097239478,50.463252649822195
sub,NCS2,int32,8,0.00477017884450815,41.80146937092445
sub,NCS2,int32,9,0.004735448311943058,54.39060690813226
sub,NCS2,int32,10,0.004759323947766458,50.71820603189835
sub,NCS2,int32,11,0.004737404264391731,61.063269642132376
sub,NCS2,int32,12,0.004746464083799418,55.99227002661005
add,coral edgetpu,uint8,1,0.06896260038423917,219.06701217931834
add,coral edgetpu,uint8,2,0.06954192838163276,214.1672758933827
add,coral edgetpu,uint8,3,0.06933880387371483,219.28354678705603
add,coral edgetpu,uint8,4,0.0692674313249935,216.1144725786765
add,coral edgetpu,uint8,5,0.06965337173423325,217.81997601960546
add,coral edgetpu,uint8,6,0.06955446705425716,217.8172671466194
add,coral edgetpu,uint8,7,0.06966197867020782,219.00968316642053
add,coral edgetpu,uint8,8,0.06951891162023438,232.59348591331556
add,coral edgetpu,uint8,9,0.06964251954859983,221.41259133379705
add,coral edgetpu,uint8,10,0.06990886954270019,215.72420986327748
add,coral edgetpu,uint8,11,0.06921382735799486,221.1592594356843
add,coral edgetpu,uint8,12,0.06945177671715046,221.18632946791593
conv2d,coral edgetpu,uint8,1,0.01590893793540238,82.57428843195054
conv2d,coral edgetpu,uint8,2,0.016104856168020598,82.25069548840085
conv2d,coral edgetpu,uint8,3,0.015920968750775755,87.92856608287475
conv2d,coral edgetpu,uint8,4,0.016033815095436554,87.0386240919741
conv2d,coral edgetpu,uint8,5,0.015935899978306484,86.46495681055531
conv2d,coral edgetpu,uint8,6,0.015950973376429443,85.53485624707565
conv2d,coral edgetpu,uint8,7,0.01593542527443026,84.8533829895656
conv2d,coral edgetpu,uint8,8,0.015953070307101136,85.36251891204604
conv2d,coral edgetpu,uint8,9,0.0160025736847631,79.29879445466273
conv2d,coral edgetpu,uint8,10,0.01597037187938533,84.76646719528341
conv2d,coral edgetpu,uint8,11,0.01595467226065463,83.3763997535038
conv2d,coral edgetpu,uint8,12,0.015927512033949254,82.07151756882352
relu,coral edgetpu,uint8,1,0.07372804021765689,117.67737480268036
relu,coral edgetpu,uint8,2,0.07306347939208035,169.28598829753807
relu,coral edgetpu,uint8,3,0.0732162163133619,157.7500110747527
relu,coral edgetpu,uint8,4,0.07327709397020565,155.6119930802517
relu,coral edgetpu,uint8,5,0.0731021458288158,175.43684776107003
relu,coral edgetpu,uint8,6,0.07323384736281513,165.8376241056805
relu,coral edgetpu,uint8,7,0.0732686494297059,157.3777621558891
relu,coral edgetpu,uint8,8,0.07348386195845003,146.72899265165418
relu,coral edgetpu,uint8,9,0.07308162617964481,163.96005991224908
relu,coral edgetpu,uint8,10,0.07316546930406076,153.43940601043104
relu,coral edgetpu,uint8,11,0.07365085070363564,141.31400104626235
relu,coral edgetpu,uint8,12,0.07313962449747324,169.40922211300222
relu6,coral edgetpu,uint8,1,0.07286252045224295,171.07262279855885
relu6,coral edgetpu,uint8,2,0.07277716352023855,179.22240034156596
relu6,coral edgetpu,uint8,3,0.07282302225816062,162.94865983841737
relu6,coral edgetpu,uint8,4,0.07292728186615205,179.66967176080368
relu6,coral edgetpu,uint8,5,0.07297862158780254,164.41134054375183
relu6,coral edgetpu,uint8,6,0.07276794157748179,198.35265560012786
relu6,coral edgetpu,uint8,7,0.07287566491013309,173.0183430373339
relu6,coral edgetpu,uint8,8,0.07289420984549466,169.77449875934917
relu6,coral edgetpu,uint8,9,0.07286416129687123,179.41436273750784
relu6,coral edgetpu,uint8,10,0.07275196271994311,168.44801282116586
relu6,coral edgetpu,uint8,11,0.07265749282823664,183.24712975560536
relu6,coral edgetpu,uint8,12,0.07285667127363582,175.84305702805872
tanh,coral edgetpu,uint8,1,0.07359628657384765,125.37605249080752
tanh,coral edgetpu,uint8,2,0.07362017879135085,130.8365796005672
tanh,coral edgetpu,uint8,3,0.07328765926852332,132.00620128878066
tanh,coral edgetpu,uint8,4,0.07358231572137497,121.20255693308415
tanh,coral edgetpu,uint8,5,0.07335100898034119,129.6613087491027
tanh,coral edgetpu,uint8,6,0.07349980701695158,122.93704562341152
tanh,coral edgetpu,uint8,7,0.07350399746660752,129.36462577017434
tanh,coral edgetpu,uint8,8,0.07395198530923275,116.09959891958421
tanh,coral edgetpu,uint8,9,0.07347658038768771,122.90042527800522
tanh,coral edgetpu,uint8,10,0.07334739102869814,127.02379863393226
tanh,coral edgetpu,uint8,11,0.07353862642690834,120.28800110032863
tanh,coral edgetpu,uint8,12,0.07348967876127233,120.93061167738342
const,coral edgetpu,uint8,1,0.0,0.0
const,coral edgetpu,uint8,2,0.0,0.0
const,coral edgetpu,uint8,3,0.0,0.0
const,coral edgetpu,uint8,4,0.0,0.0
const,coral edgetpu,uint8,5,0.0,0.0
const,coral edgetpu,uint8,6,0.0,0.0
const,coral edgetpu,uint8,7,0.0,0.0
const,coral edgetpu,uint8,8,0.0,0.0
const,coral edgetpu,uint8,9,0.0,0.0
const,coral edgetpu,uint8,10,0.0,0.0
const,coral edgetpu,uint8,11,0.0,0.0
const,coral edgetpu,uint8,12,0.0,0.0
const,NCS2,uint8,1,0.0,0.0
const,NCS2,uint8,2,0.0,0.0
const,NCS2,uint8,3,0.0,0.0
const,NCS2,uint8,4,0.0,0.0
const,NCS2,uint8,5,0.0,0.0
const,NCS2,uint8,6,0.0,0.0
const,NCS2,uint8,7,0.0,0.0
const,NCS2,uint8,8,0.0,0.0
const,NCS2,uint8,9,0.0,0.0
const,NCS2,uint8,10,0.0,0.0
const,NCS2,uint8,11,0.0,0.0
const,NCS2,uint8,12,0.0,0.0
const,NCS2,float,1,0.0,0.0
const,NCS2,float,2,0.0,0.0
const,NCS2,float,3,0.0,0.0
const,NCS2,float,4,0.0,0.0
const,NCS2,float,5,0.0,0.0
const,NCS2,float,6,0.0,0.0
const,NCS2,float,7,0.0,0.0
const,NCS2,float,8,0.0,0.0
const,NCS2,float,9,0.0,0.0
const,NCS2,float,10,0.0,0.0
const,NCS2,float,11,0.0,0.0
const,NCS2,float,12,0.0,0.0
const,NCS2,uint8,1,0.0,0.0
const,NCS2,half,2,0.0,0.0
const,NCS2,half,3,0.0,0.0
const,NCS2,half,4,0.0,0.0
const,NCS2,half,5,0.0,0.0
const,NCS2,half,6,0.0,0.0
const,NCS2,half,7,0.0,0.0
const,NCS2,half,8,0.0,0.0
const,NCS2,half,9,0.0,0.0
const,NCS2,half,10,0.0,0.0
const,NCS2,half,11,0.0,0.0
const,NCS2,half,12,0.0,0.0
averagepool2d,NCS2,uint8,1,0.0,0.0
averagepool2d,NCS2,uint8,2,0.0,0.0
averagepool2d,NCS2,uint8,3,0.0,0.0
averagepool2d,NCS2,uint8,4,0.0,0.0
averagepool2d,NCS2,uint8,5,0.0,0.0
averagepool2d,NCS2,uint8,6,0.0,0.0
averagepool2d,NCS2,uint8,7,0.0,0.0
averagepool2d,NCS2,uint8,8,0.0,0.0
averagepool2d,NCS2,uint8,9,0.0,0.0
averagepool2d,NCS2,uint8,10,0.0,0.0
averagepool2d,NCS2,uint8,11,0.0,0.0
averagepool2d,NCS2,uint8,12,0.0,0.0
averagepool2d,NCS2,float,1,0.0,0.0
averagepool2d,NCS2,float,2,0.0,0.0
averagepool2d,NCS2,float,3,0.0,0.0
averagepool2d,NCS2,float,4,0.0,0.0
averagepool2d,NCS2,float,5,0.0,0.0
averagepool2d,NCS2,float,6,0.0,0.0
averagepool2d,NCS2,float,7,0.0,0.0
averagepool2d,NCS2,float,8,0.0,0.0
averagepool2d,NCS2,float,9,0.0,0.0
averagepool2d,NCS2,float,10,0.0,0.0
averagepool2d,NCS2,float,11,0.0,0.0
