0,6.8500085035339e-06
1,1.4069955796003342e-06
2,1.1490046745166183e-06
3,1.0229996405541897e-06
4,1.0219955584034324e-06
5,1.091990270651877e-06
6,1.0719959391281009e-06
7,9.960058378055692e-07
8,1.004009391181171e-06
9,1.0049989214166999e-06
10,9.739887900650501e-07
11,9.649957064539194e-07
12,9.71005647443235e-07
13,9.67003870755434e-07
14,9.949872037395835e-07
15,1.000997144728899e-06
16,9.689974831417203e-07
17,9.77001036517322e-07
18,9.859941201284528e-07
19,9.799987310543656e-07
20,9.820068953558803e-07
21,9.740033419802785e-07
22,9.979994501918554e-07
23,9.719951776787639e-07
24,9.799987310543656e-07
25,9.689974831417203e-07
26,9.789946489036083e-07
27,9.850045898929238e-07
28,9.590003173798323e-07
29,9.840005077421665e-07
30,9.969953680410981e-07
31,9.890063665807247e-07
32,9.609939297661185e-07
33,9.71005647443235e-07
34,9.850045898929238e-07
35,9.929935913532972e-07
36,1.0030053090304136e-06
37,9.71005647443235e-07
38,9.740033419802785e-07
39,9.760115062817931e-07
40,9.829964255914092e-07
41,9.799987310543656e-07
42,9.619980119168758e-07
43,9.57996235229075e-07
44,9.759969543665648e-07
45,9.930081432685256e-07
46,9.81002813205123e-07
47,9.850045898929238e-07
48,9.809882612898946e-07
49,9.77990566752851e-07
50,9.609939297661185e-07
51,9.680079529061913e-07
52,9.609939297661185e-07
53,9.659997886046767e-07
54,9.729992598295212e-07
55,9.850045898929238e-07
56,9.719951776787639e-07
57,9.77001036517322e-07
58,9.899958968162537e-07
59,9.740033419802785e-07
60,9.939976735040545e-07
61,9.67003870755434e-07
62,9.67003870755434e-07
63,9.799987310543656e-07
64,9.610084816813469e-07
65,9.899958968162537e-07
66,9.790092008188367e-07
67,9.930081432685256e-07
68,9.700015652924776e-07
69,9.819923434406519e-07
70,9.729992598295212e-07
71,9.649957064539194e-07
72,1.004009391181171e-06
73,1.0160001693293452e-06
74,9.829964255914092e-07
75,9.990035323426127e-07
76,9.929935913532972e-07
77,9.990035323426127e-07
78,9.850045898929238e-07
79,1.004009391181171e-06
80,9.619980119168758e-07
