Host_Submission,Tpu_Comms,Tpu_Return,Inference,Total
8.399999999997299e-05,0.00016900000000008575,2.9999999999752447e-06,0.00016900000000008575,0.000256000000000034
0.00010500000000002174,0.0001500000000000945,5.999999999950489e-06,0.0001500000000000945,0.00026100000000006673
0.00013700000000005375,0.00011599999999978294,9.000000000147779e-06,0.00011599999999978294,0.00026199999999998447
9.700000000001374e-05,0.000164000000000053,2.9999999999752447e-06,0.000164000000000053,0.000264000000000042
0.00014800000000025904,0.00010500000000002174,2.9999999999752447e-06,0.00010500000000002174,0.000256000000000256
0.00012100000000003774,0.00016900000000008575,2.9999999999752447e-06,0.00016900000000008575,0.00029300000000009874
8.400000000019503e-05,0.00016399999999983095,2.9999999999752447e-06,0.00016399999999983095,0.0002510000000000012
8.499999999989072e-05,0.00017299999999975668,2.9999999999752447e-06,0.00017299999999975668,0.00026099999999962264
